metric,count,mean,median,std,min,p10,p25,p75,p90,max,win_rate,tie_rate,loss_rate,mean_ci_low,mean_ci_high,slice_name,slice_value,num_scenes
delta_selected_comfort,968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,speed_bin,10+,968
delta_selected_driving_direction_compliance,968,-0.0025826446280991736,0.0,0.07706846623977907,-1.0,0.0,0.0,0.0,0.0,1.0,0.0030991735537190084,0.9917355371900827,0.005165289256198347,-0.007747933884297521,0.002066115702479339,speed_bin,10+,968
delta_score,3458,0.0030663428008056463,0.0,0.15354416343553073,-1.0,-0.028321182018363908,-0.0030975523419027873,0.01495179013761172,0.038798749255004816,1.0,0.4008097165991903,0.316657027183343,0.2825332562174667,-0.001917325720801326,0.008286411787093368,speed_bin,2-5,3458
delta_oracle_score,3458,-0.0025479308050238157,0.0,0.047285895636672126,-1.0,0.0,0.0,0.0,0.0,1.0,0.07027183342972816,0.838635049161365,0.09109311740890688,-0.004163238385564059,-0.0010305320076509207,speed_bin,2-5,3458
delta_ranking_ability,3458,0.005614273605829462,0.0,0.15233591530755794,-1.0,-0.028224132903332193,-0.003556727850784025,0.016070467361733856,0.04083921951656809,1.0,0.4048582995951417,0.313475997686524,0.2816657027183343,0.0006764167280314086,0.010937567107642297,speed_bin,2-5,3458
delta_selected_no_at_fault_collisions,3458,0.0015905147484094853,0.0,0.09506365902819372,-1.0,0.0,0.0,0.0,0.0,1.0,0.005494505494505495,0.9907460960092539,0.0037593984962406013,-0.001735106998264893,0.004626951995373048,speed_bin,2-5,3458
delta_selected_drivable_area_compliance,3458,0.0002891844997108155,0.0,0.1238189338578289,-1.0,0.0,0.0,0.0,0.0,1.0,0.007807981492192018,0.9846732215153268,0.007518796992481203,-0.0037593984962406013,0.004337767495662233,speed_bin,2-5,3458
delta_selected_ego_progress,3458,0.010287844421190585,0.0,0.1506199385980806,-1.0,-0.059703940268396365,-0.0045640316200621645,0.03523597251604765,0.09062137841600985,1.0,0.39791787160208214,0.3285135916714864,0.27356853672643144,0.005468975433576295,0.015339654963160592,speed_bin,2-5,3458
delta_selected_time_to_collision_within_bound,3458,-0.0037593984962406013,0.0,0.17589074749225472,-1.0,0.0,0.0,0.0,0.0,1.0,0.013591671486408328,0.9690572585309427,0.01735106998264893,-0.009543088490456911,0.002313475997686524,speed_bin,2-5,3458
delta_selected_comfort,3458,-0.0002891844997108155,0.0,0.017005425596285897,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997108155002892,0.0002891844997108155,-0.0008675534991324465,0.0,speed_bin,2-5,3458
delta_selected_driving_direction_compliance,3458,0.004193175245806825,0.0,0.12168568101273725,-1.0,0.0,0.0,0.0,0.0,1.0,0.025448235974551765,0.9572006940427993,0.01735106998264893,0.0002891844997108155,0.0081007807981492,speed_bin,2-5,3458
delta_score,5181,0.00015618336635757829,0.0,0.1613590323436499,-1.0,-0.02553529438370905,-0.006163080103995577,0.011794453882280953,0.03046585279000702,1.0,0.4124686353985717,0.2582513028372901,0.3292800617641382,-0.004278808121761815,0.004679447100735838,speed_bin,5-10,5181
delta_oracle_score,5181,-0.0006380122148155788,0.0,0.05458577463559577,-1.0,0.0,0.0,0.0,0.001280469540980711,1.0,0.11503570739239528,0.8033198224281027,0.08164447017950202,-0.0022057354217859633,0.000820855691600634,speed_bin,5-10,5181
delta_ranking_ability,5181,0.000794195581173156,0.0,0.16021668090057772,-1.0,-0.0281466978740407,-0.007426332335460306,0.0117246711640103,0.03115416907693941,1.0,0.40243196294151706,0.25516309592742714,0.3424049411310558,-0.0036506244021334024,0.0050600544420468805,speed_bin,5-10,5181
delta_selected_no_at_fault_collisions,5181,-0.00028951939779965256,0.0,0.10233713468389428,-1.0,0.0,0.0,0.0,0.0,1.0,0.005790387955993051,0.9882262111561475,0.005983400887859486,-0.0030882069098629606,0.002509168114263656,speed_bin,5-10,5181
delta_selected_drivable_area_compliance,5181,-0.0011580775911986102,0.0,0.1318073441500969,-1.0,0.0,0.0,0.0,0.0,1.0,0.008106543138390272,0.9826288361320209,0.009264620729588882,-0.004825323296660877,0.00212796757382742,speed_bin,5-10,5181
delta_selected_ego_progress,5181,0.004137616063440449,0.0,0.15365417003359,-1.0,-0.05631995279748103,-0.013526219553528951,0.0274855812992314,0.06900272901032434,1.0,0.4091874155568423,0.267515923566879,0.32329666087627873,0.00010431159789783157,0.008137724566011528,speed_bin,5-10,5181
delta_selected_time_to_collision_within_bound,5181,-0.0023161551823972205,0.0,0.1746326570016884,-1.0,0.0,0.0,0.0,0.0,1.0,0.01408994402624976,0.9695039567651033,0.01640609920864698,-0.007141478479058097,0.0023161551823972205,speed_bin,5-10,5181
delta_selected_comfort,5181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,speed_bin,5-10,5181
delta_selected_driving_direction_compliance,5181,0.0031847133757961785,0.0,0.11431975429413967,-1.0,0.0,0.0,0.0,0.0,1.0,0.01795020266357846,0.968538892105771,0.013510905230650454,9.650646593321752e-05,0.006275332947307456,speed_bin,5-10,5181
delta_score,3518,-0.001042174911625605,0.0,0.17709746116011685,-1.0,-0.04058084163708813,-0.011977645155431704,0.009660308415885527,0.038261224154543784,1.0,0.32944855031267767,0.308982376350199,0.36156907333712335,-0.006801088964346786,0.004912898496289454,geometry_complexity,high,3518
delta_oracle_score,3518,-0.0026877159952029693,0.0,0.049384560298538535,-1.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.06196702671972712,0.8723706651506538,0.0656623081296191,-0.004340939484960738,-0.0011539219234159503,geometry_complexity,high,3518
delta_ranking_ability,3518,0.0016455410835773648,0.0,0.17753158815357964,-1.0,-0.041567944377473645,-0.012605113074595803,0.010628329408829244,0.04243044378657418,1.0,0.3291642978965321,0.305287094940307,0.3655486071631609,-0.004137382695967759,0.007674145183476851,geometry_complexity,high,3518
delta_selected_no_at_fault_collisions,3518,0.0017055144968732233,0.0,0.10926612655609635,-1.0,0.0,0.0,0.0,0.0,1.0,0.007390562819783968,0.9872086412734509,0.005400795906765207,-0.001847640704945992,0.005262222853894239,geometry_complexity,high,3518
delta_selected_drivable_area_compliance,3518,-0.0002842524161455372,0.0,0.14796478819763217,-1.0,0.0,0.0,0.0,0.0,1.0,0.010801591813530414,0.9781125639567936,0.011085844229675953,-0.00511654349061967,0.004832291074474133,geometry_complexity,high,3518
delta_selected_ego_progress,3518,0.0015582951993151403,0.0,0.17288614272394034,-1.0,-0.08738108678157776,-0.026042511938510232,0.022213251040145182,0.08705279903345267,1.0,0.32717453098351335,0.3214894826606026,0.35133598635588403,-0.004239982887180958,0.007289404967773188,geometry_complexity,high,3518
delta_selected_time_to_collision_within_bound,3518,-0.004263786242183059,0.0,0.19587445510515925,-1.0,0.0,0.0,0.0,0.0,1.0,0.017055144968732235,0.9616259238203525,0.02131893121091529,-0.010801591813530414,0.001989766913018761,geometry_complexity,high,3518
delta_selected_comfort,3518,-0.0002842524161455372,0.0,0.01685978695433419,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997157475838545,0.0002842524161455372,-0.0008527572484366117,0.0,geometry_complexity,high,3518
delta_selected_driving_direction_compliance,3518,0.0062535531552018195,0.0,0.1714332877361894,-1.0,0.0,0.0,0.0,0.0,1.0,0.04860716316088687,0.9147242751563388,0.036668561682774305,0.0009948834565093804,0.011796475270039795,geometry_complexity,high,3518
delta_score,6176,0.0025018883732396986,0.0,0.1187970692454207,-1.0,-0.01542595509611161,0.0,0.007568780062369718,0.02428541819434249,1.0,0.3479598445595855,0.4179080310880829,0.2341321243523316,-0.00036351537537243796,0.005585254212940019,geometry_complexity,low,6176
delta_oracle_score,6176,0.0004849838326343773,0.0,0.04257704118862252,-1.0,0.0,0.0,0.0,0.0,1.0,0.08435880829015543,0.8397020725388601,0.07593911917098446,-0.0005412073402206568,0.0016082204864359868,geometry_complexity,low,6176
delta_ranking_ability,6176,0.0020169045406053195,0.0,0.11749745820009418,-1.0,-0.016811882149640404,-0.0,0.007726541697709826,0.024831843138658452,1.0,0.3439119170984456,0.41531735751295334,0.24077072538860103,-0.0010619572890974349,0.005030124773694262,geometry_complexity,low,6176
delta_selected_no_at_fault_collisions,6176,0.0003238341968911917,0.0,0.08048371206618407,-1.0,0.0,0.0,0.0,0.0,1.0,0.003562176165803109,0.9930375647668394,0.003400259067357513,-0.0016191709844559584,0.0024287564766839378,geometry_complexity,low,6176
delta_selected_drivable_area_compliance,6176,0.0003238341968911917,0.0,0.0881656081851471,-1.0,0.0,0.0,0.0,0.0,1.0,0.004047927461139896,0.9922279792746114,0.0037240932642487044,-0.0019430051813471502,0.0025906735751295338,geometry_complexity,low,6176
delta_selected_ego_progress,6176,0.0066893859845612,0.0,0.11696106567019375,-1.0,-0.03499820589113006,0.0,0.017078781023462553,0.05633657915967627,1.0,0.3442357512953368,0.4258419689119171,0.22992227979274613,0.0038646647445274886,0.009534328820315541,geometry_complexity,low,6176
delta_selected_time_to_collision_within_bound,6176,-0.00048575129533678756,0.0,0.13998180491718457,-1.0,0.0,0.0,0.0,0.0,1.0,0.009553108808290155,0.9804080310880829,0.010038860103626942,-0.004047927461139896,0.0030764248704663213,geometry_complexity,low,6176
delta_selected_comfort,6176,-0.00016191709844559586,0.0,0.01272466496398219,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998380829015544,0.00016191709844559586,-0.00048575129533678756,0.0,geometry_complexity,low,6176
delta_selected_driving_direction_compliance,6176,-0.00016191709844559586,0.0,0.03244388012483875,-1.0,0.0,0.0,0.0,0.0,1.0,0.0011334196891191709,0.9972474093264249,0.0016191709844559584,-0.0009715025906735751,0.0006476683937823834,geometry_complexity,low,6176
delta_score,2452,0.001167235999616197,0.0,0.19020405628484943,-1.0,-0.028670824844057204,-0.006059939571185058,0.012729415433865937,0.036612505487478186,1.0,0.3866231647634584,0.31158238172920066,0.30179445350734097,-0.0062426329291264135,0.008493618767771249,geometry_complexity,medium,2452
delta_oracle_score,2452,-0.0006635661256832589,0.0,0.05680453993006505,-1.0,0.0,0.0,0.0,0.0,1.0,0.07504078303425775,0.8723491027732463,0.05261011419249592,-0.002889383428425667,0.0015150650287620142,geometry_complexity,medium,2452
delta_ranking_ability,2452,0.0018308021252994538,0.0,0.18571474370907848,-1.0,-0.030733446999325006,-0.00645116911998345,0.012331410808310751,0.03683863993086414,1.0,0.38458401305057094,0.3099510603588907,0.3054649265905383,-0.0056358664026405,0.009610642590940206,geometry_complexity,medium,2452
delta_selected_no_at_fault_collisions,2452,0.0004078303425774878,0.0,0.11515089025882522,-1.0,0.0,0.0,0.0,0.0,1.0,0.00734094616639478,0.9861337683523654,0.0065252854812398045,-0.004282218597063622,0.004899061990212043,geometry_complexity,medium,2452
delta_selected_drivable_area_compliance,2452,-0.0008156606851549756,0.0,0.1538282975129088,-1.0,0.0,0.0,0.0,0.0,1.0,0.011419249592169658,0.9763458401305057,0.012234910277324634,-0.006933115823817292,0.004893964110929853,geometry_complexity,medium,2452
delta_selected_ego_progress,2452,0.004804255823185418,0.0,0.18240613090508967,-1.0,-0.06250685957010277,-0.012199940026882072,0.028712873573986913,0.08186435179071676,1.0,0.3833605220228385,0.32504078303425776,0.29159869494290375,-0.002391959005899074,0.011968923512460063,geometry_complexity,medium,2452
delta_selected_time_to_collision_within_bound,2452,0.0,0.0,0.19583588329633186,-1.0,0.0,0.0,0.0,0.0,1.0,0.019168026101141926,0.9616639477977161,0.019168026101141926,-0.007748776508972268,0.007748776508972268,geometry_complexity,medium,2452
delta_selected_comfort,2452,-0.0012234910277324632,0.0,0.03496416261031743,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987765089722676,0.0012234910277324632,-0.0028548123980424145,0.0,geometry_complexity,medium,2452
delta_selected_driving_direction_compliance,2452,0.0006117455138662316,0.0,0.11291378842088591,-1.0,0.0,0.0,0.0,0.0,1.0,0.01264274061990212,0.9747145187601958,0.01264274061990212,-0.00367047308319739,0.005097879282218597,geometry_complexity,medium,2452
delta_score,7999,-0.002450583290739853,0.0,0.1474495698071383,-1.0,-0.02600250405077098,-0.0028345870287417307,0.008609129025315354,0.028423667160298646,1.0,0.3499187398424803,0.3715464433054132,0.2785348168521065,-0.00569204021240515,0.0007154137345744601,in_intersection,False,7999
delta_oracle_score,7999,-0.0009986438934033253,0.0,0.0442774019861599,-1.0,0.0,0.0,0.0,0.0,1.0,0.08126015751968996,0.8477309663707964,0.07100887610951369,-0.001974415359510995,-1.8922521702727618e-05,in_intersection,False,7999
delta_ranking_ability,7999,-0.0014519393973365276,0.0,0.14586647800761324,-1.0,-0.027423954053770176,-0.003950538778723747,0.00888611008485605,0.02982226557506018,1.0,0.34716839604950617,0.3677959744968121,0.2850356294536817,-0.004525335334901093,0.0015677013545767322,in_intersection,False,7999
delta_selected_no_at_fault_collisions,7999,-0.0003125390673834229,0.0,0.09271354422015109,-1.0,0.0,0.0,0.0,0.0,1.0,0.00450056257032129,0.9907488436054507,0.004750593824228029,-0.0023127890986373296,0.001687710963870484,in_intersection,False,7999
delta_selected_drivable_area_compliance,7999,-0.0026253281660207524,0.0,0.12092048608301587,-1.0,0.0,0.0,0.0,0.0,1.0,0.006000750093761721,0.9853731716464558,0.008626078259782472,-0.005375671958994874,0.00012501562695336918,in_intersection,False,7999
delta_selected_ego_progress,7999,0.001351509052357993,0.0,0.14375329054502378,-1.0,-0.05639225684645763,-0.004825984526257765,0.019900507034731063,0.0656547033010163,1.0,0.34691836479559945,0.38104763095386923,0.2720340042505313,-0.0017688831726317548,0.004361737251389501,in_intersection,False,7999
delta_selected_time_to_collision_within_bound,7999,-0.0031253906738342293,0.0,0.15450307749162429,-1.0,0.0,0.0,0.0,0.0,1.0,0.010376297037129641,0.9761220152519064,0.013501687710963871,-0.006375796974621828,0.00025003125390673836,in_intersection,False,7999
delta_selected_comfort,7999,-0.0006250781347668458,0.0,0.024995309910964436,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993749218652331,0.0006250781347668458,-0.0012501562695336917,-0.00012501562695336918,in_intersection,False,7999
delta_selected_driving_direction_compliance,7999,0.0007500937617202151,0.0,0.10063284340597609,-1.0,0.0,0.0,0.0,0.0,1.0,0.014751843980497562,0.972246530816352,0.013001625203150393,-0.001376734591823978,0.0029378672334041756,in_intersection,False,7999
delta_score,4147,0.00825887862737316,0.0,0.1643228685120303,-1.0,-0.025164937882538818,-0.00458365522996107,0.009681836630990925,0.03268871023567593,1.0,0.3513383168555582,0.3520617313720762,0.2965999517723656,0.003111395128379175,0.013327316045485411,in_intersection,True,4147
delta_oracle_score,4147,-2.3881446254228422e-05,0.0,0.0538444995279094,-1.0,0.0,0.0,0.0,0.0,1.0,0.06583072100313479,0.8712322160598023,0.06293706293706294,-0.0016668837183712105,0.001610900343171207,in_intersection,True,4147
delta_ranking_ability,4147,0.008282760073627384,0.0,0.16303290925202474,-1.0,-0.026806345308674324,-0.004777446917802245,0.009764789560083,0.03448159442727184,1.0,0.34916807330600436,0.3513383168555582,0.2994936098384374,0.003681161587574203,0.013056938808324968,in_intersection,True,4147
delta_selected_no_at_fault_collisions,4147,0.002773088979985532,0.0,0.10500971571608657,-1.0,0.0,0.0,0.0,0.0,1.0,0.007234145165179648,0.9884253677357125,0.0043404870991077885,-0.0003617072582589824,0.006028454304316373,in_intersection,True,4147
delta_selected_drivable_area_compliance,4147,0.004822763443453099,0.0,0.1260781240922052,-1.0,0.0,0.0,0.0,0.0,1.0,0.010368941403424162,0.9840848806366048,0.005546177959971064,0.0012056908608632747,0.008439836026042922,in_intersection,True,4147
delta_selected_ego_progress,4147,0.011517975577641594,0.0,0.15962659317417896,-1.0,-0.05358147566027335,-0.008149364342474152,0.022191616005067583,0.0732861866567366,1.0,0.3477212442729684,0.3641186399807089,0.28816011574632266,0.007137877775033568,0.016485742939845567,in_intersection,True,4147
delta_selected_time_to_collision_within_bound,4147,0.0016879672052085846,0.0,0.19582483794501132,-1.0,0.0,0.0,0.0,0.0,1.0,0.02001446829033036,0.9616590306245478,0.018326501085121776,-0.004581625271280444,0.0074752833373523024,in_intersection,True,4147
delta_selected_comfort,4147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,in_intersection,True,4147
delta_selected_driving_direction_compliance,4147,0.003978779840848806,0.0,0.12048337895772757,-1.0,0.0,0.0,0.0,0.0,1.0,0.0219435736677116,0.9621413069688932,0.015915119363395226,0.0003617072582589824,0.007716421509524958,in_intersection,True,4147
delta_score,1474,0.001039834228683671,0.0,0.16034691101706303,-1.0,-0.022952500354059102,-0.004513550836631991,0.012000807074440123,0.028211055757490854,1.0,0.42198100407055633,0.2747625508819539,0.30325644504748983,-0.007250920396183691,0.009119379577445491,near_intersection,False,1474
delta_oracle_score,1474,-0.0002683457152518137,0.0,0.06033287821936216,-1.0,0.0,0.0,0.0,0.0,1.0,0.09972862957937585,0.8120759837177748,0.08819538670284939,-0.003465821590989365,0.002860190906321443,near_intersection,False,1474
delta_ranking_ability,1474,0.0013081799439354873,0.0,0.15294641978008205,-1.0,-0.02574687326396858,-0.005321930634873698,0.011731769201905775,0.028498557748818102,1.0,0.41044776119402987,0.27544097693351427,0.3141112618724559,-0.00632052109768212,0.008872876014213871,near_intersection,False,1474
delta_selected_no_at_fault_collisions,1474,0.0033921302578018998,0.0,0.07809267106504933,-1.0,0.0,0.0,0.0,0.0,1.0,0.0047489823609226595,0.9938941655359566,0.0013568521031207597,-0.0006784260515603799,0.007462686567164179,near_intersection,False,1474
delta_selected_drivable_area_compliance,1474,-0.0033921302578018998,0.0,0.14963871255954206,-1.0,0.0,0.0,0.0,0.0,1.0,0.009497964721845319,0.9776119402985075,0.012890094979647219,-0.010854816824966078,0.004070556309362279,near_intersection,False,1474
delta_selected_ego_progress,1474,0.005344991565394408,0.0,0.15547723547419373,-1.0,-0.05227092985082703,-0.009110678297430619,0.028748621281962733,0.06714078164990828,1.0,0.4226594301221167,0.2801899592944369,0.2971506105834464,-0.00240165609712066,0.013243561952504555,near_intersection,False,1474
delta_selected_time_to_collision_within_bound,1474,0.0013568521031207597,0.0,0.1276379125687619,-1.0,0.0,0.0,0.0,0.0,1.0,0.008819538670284939,0.9837177747625508,0.007462686567164179,-0.0047489823609226595,0.008141112618724558,near_intersection,False,1474
delta_selected_comfort,1474,-0.0020352781546811396,0.0,0.045083419440439566,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979647218453188,0.0020352781546811396,-0.0047489823609226595,0.0,near_intersection,False,1474
delta_selected_driving_direction_compliance,1474,-0.0006784260515603799,0.0,0.08442658940125639,-1.0,0.0,0.0,0.0,0.0,1.0,0.008141112618724558,0.9837177747625508,0.008141112618724558,-0.00508819538670285,0.0037313432835820895,near_intersection,False,1474
delta_score,10672,0.0012288828965525366,0.0,0.1525341270887638,-1.0,-0.026347384939621517,-0.003246921963649646,0.00843817774218425,0.03016242821018776,1.0,0.34051724137931033,0.3773425787106447,0.282140179910045,-0.001547898759913984,0.004104192728462271,near_intersection,True,10672
delta_oracle_score,10672,-0.000720731566404452,0.0,0.045755787212480185,-1.0,0.0,0.0,0.0,0.0,1.0,0.0727136431784108,0.8617878560719641,0.06549850074962518,-0.0016000440235074886,0.00015559021697996911,near_intersection,True,10672
delta_ranking_ability,10672,0.0019496144629569886,0.0,0.15188633873855503,-1.0,-0.02736800893219654,-0.003977781554599823,0.00884143790882797,0.03175239160810343,1.0,0.3392053973013493,0.37415667166416794,0.28663793103448276,-0.0008213060428432517,0.0047671028572467515,near_intersection,True,10672
delta_selected_no_at_fault_collisions,10672,0.0003748125937031484,0.0,0.09943071993918626,-1.0,0.0,0.0,0.0,0.0,1.0,0.005528485757121439,0.989411544227886,0.005059970014992503,-0.0014992503748125937,0.002202023988005997,near_intersection,True,10672
delta_selected_drivable_area_compliance,10672,0.0003748125937031484,0.0,0.11856073941929039,-1.0,0.0,0.0,0.0,0.0,1.0,0.007215142428785608,0.985944527736132,0.006840329835082459,-0.001780359820089955,0.002623688155922039,near_intersection,True,10672
delta_selected_ego_progress,10672,0.004750491760016858,0.0,0.14858727783008516,-1.0,-0.05633008038741861,-0.005749992852425889,0.019261830731468754,0.06816809036209595,1.0,0.3367691154422789,0.38839955022488754,0.2748313343328336,0.002004051770149958,0.007588820377081892,near_intersection,True,10672
delta_selected_time_to_collision_within_bound,10672,-0.0018740629685157421,0.0,0.17477578947095704,-1.0,0.0,0.0,0.0,0.0,1.0,0.014336581709145427,0.9694527736131934,0.01621064467766117,-0.005062312593703148,0.0014055472263868067,near_intersection,True,10672
delta_selected_comfort,10672,-0.0001874062968515742,0.0,0.013689000498425388,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998125937031485,0.0001874062968515742,-0.00046851574212893553,0.0,near_intersection,True,10672
delta_selected_driving_direction_compliance,10672,0.002202023988005997,0.0,0.11067061679517201,-1.0,0.0,0.0,0.0,0.0,1.0,0.01845952023988006,0.9667353823088456,0.014805097451274363,0.00014055472263868065,0.004217812968515736,near_intersection,True,10672
delta_score,5234,-0.000589331469513132,0.0,0.15904328991459057,-1.0,-0.03053794427408117,-0.005943721999088963,0.010678260375216131,0.03266389046195458,1.0,0.3544134505158579,0.3362628964463126,0.30932365303782955,-0.00487308715471383,0.00374358190767725,has_traffic_light,False,5234
delta_oracle_score,5234,-0.0016042202154952386,0.0,0.0530622008360955,-1.0,0.0,0.0,0.0,0.0,1.0,0.06782575468093237,0.865112724493695,0.06706152082537256,-0.003158518863234476,-0.00019951226985020752,has_traffic_light,False,5234
delta_ranking_ability,5234,0.0010148887459821062,0.0,0.15727610183404875,-1.0,-0.030894919627854758,-0.006367664180386627,0.0110617806355457,0.034961910995638855,1.0,0.35670615208253725,0.33358807795185325,0.3097057699656095,-0.003249297803869478,0.005205863802767455,has_traffic_light,False,5234
delta_selected_no_at_fault_collisions,5234,0.0004776461597248758,0.0,0.08322838833821994,-1.0,0.0,0.0,0.0,0.0,1.0,0.0038211692777990066,0.9929308368360719,0.0032479938861291555,-0.001719526175009553,0.0026748184944593045,has_traffic_light,False,5234
delta_selected_drivable_area_compliance,5234,-0.0021016431027894534,0.0,0.14297812592090264,-1.0,0.0,0.0,0.0,0.0,1.0,0.009170806266717615,0.9795567443637753,0.01127244936950707,-0.00573175391669851,0.001719526175009553,has_traffic_light,False,5234
delta_selected_ego_progress,5234,0.0016765315664752426,0.0,0.15677680148393902,-1.0,-0.0689924974420814,-0.01316274774288359,0.024665968952849004,0.07383967589369145,1.0,0.35097439816583875,0.34524264424914025,0.303782957585021,-0.002532175297689704,0.005785499171802186,has_traffic_light,False,5234
delta_selected_time_to_collision_within_bound,5234,-0.00019105846388995032,0.0,0.1507987580179194,-1.0,0.0,0.0,0.0,0.0,1.0,0.01127244936950707,0.9772640427970959,0.01146350783339702,-0.004394344669468858,0.0038211692777990066,has_traffic_light,False,5234
delta_selected_comfort,5234,-0.0007642338555598013,0.0,0.02763685459333358,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992357661444402,0.0007642338555598013,-0.001533244172716851,-0.00019105846388995032,has_traffic_light,False,5234
delta_selected_driving_direction_compliance,5234,0.0011463507833397019,0.0,0.1274431576662512,-1.0,0.0,0.0,0.0,0.0,1.0,0.02350019105846389,0.9562476117692014,0.020252197172334733,-0.0022927015666794038,0.004871990829193733,has_traffic_light,False,5234
delta_score,6912,0.0025653811974132145,0.0,0.14915665455397134,-1.0,-0.021547553789876873,-0.0013141422912695822,0.007919405226650023,0.0279833662188261,1.0,0.34736689814814814,0.38657407407407407,0.2660590277777778,-0.0012855966428855807,0.006135098335042169,has_traffic_light,True,6912
delta_oracle_score,6912,4.474822727902128e-05,0.0,0.04330552196336376,-1.0,0.0,0.0,0.0,0.0,1.0,0.08217592592592593,0.8486689814814815,0.06915509259259259,-0.0009761061407531651,0.0010163844712044428,has_traffic_light,True,6912
delta_ranking_ability,6912,0.002520632970134193,0.0,0.147904379664219,-1.0,-0.023590827708593425,-0.002236267979067296,0.00796773122592295,0.02861250170091681,1.0,0.3411458333333333,0.38382523148148145,0.2750289351851852,-0.0007323067842303797,0.005964840287220399,has_traffic_light,True,6912
delta_selected_no_at_fault_collisions,6912,0.0009403935185185185,0.0,0.10640321815238146,-1.0,0.0,0.0,0.0,0.0,1.0,0.006655092592592593,0.9877025462962963,0.005642361111111111,-0.0015209056712962962,0.003399884259259259,has_traffic_light,True,6912
delta_selected_drivable_area_compliance,6912,0.0014467592592592592,0.0,0.1048564158777007,-1.0,0.0,0.0,0.0,0.0,1.0,0.006221064814814815,0.9890046296296297,0.004774305555555556,-0.0010127314814814814,0.004050925925925926,has_traffic_light,True,6912
delta_selected_ego_progress,6912,0.007204976766689793,0.0,0.14358970734485854,-1.0,-0.04606130255848728,-0.0015162290374245158,0.018253172034548154,0.06322483402697729,1.0,0.3443287037037037,0.3980034722222222,0.25766782407407407,0.003956266073780238,0.010566615404728238,has_traffic_light,True,6912
delta_selected_time_to_collision_within_bound,6912,-0.002459490740740741,0.0,0.1828084371905758,-1.0,0.0,0.0,0.0,0.0,1.0,0.015480324074074073,0.9665798611111112,0.017939814814814815,-0.006799768518518518,0.002025462962962963,has_traffic_light,True,6912
delta_selected_comfort,6912,-0.00014467592592592592,0.0,0.0120281306081172,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998553240740741,0.00014467592592592592,-0.00043402777777777775,0.0,has_traffic_light,True,6912
delta_selected_driving_direction_compliance,6912,0.002387152777777778,0.0,0.09018591384720727,-1.0,0.0,0.0,0.0,0.0,1.0,0.01244212962962963,0.9782986111111112,0.009259259259259259,0.00021701388888888888,0.004559100115740731,has_traffic_light,True,6912
delta_score,5802,-0.0009136728781375623,0.0,0.16033311614332382,-1.0,-0.030745722145829688,-0.006163905387293944,0.010833061338872102,0.032615250953017545,1.0,0.35832471561530505,0.3316097897276801,0.31006549465701483,-0.005129049551804252,0.0031586935418365203,has_red_light,False,5802
delta_oracle_score,5802,-0.0016316804758791906,0.0,0.05214925313794982,-1.0,0.0,0.0,0.0,0.0,1.0,0.06704584625991038,0.8671147880041365,0.06583936573595311,-0.002928309071484494,-0.0003537222023698398,has_red_light,False,5802
delta_ranking_ability,5802,0.0007180075977416269,0.0,0.15820566153815815,-1.0,-0.030924749660600732,-0.006531012313325825,0.01114640545946945,0.03478257229466555,1.0,0.35970355049982766,0.3291968286797656,0.31109962082040676,-0.0032573558431126036,0.004762386840579384,has_red_light,False,5802
delta_selected_no_at_fault_collisions,5802,0.000603240261978628,0.0,0.09024845387505141,-1.0,0.0,0.0,0.0,0.0,1.0,0.0044812133746983795,0.9917269906928645,0.003791795932437091,-0.001723543605653223,0.0027598241985522117,has_red_light,False,5802
delta_selected_drivable_area_compliance,5802,-0.0022406066873491897,0.0,0.13955063210061122,-1.0,0.0,0.0,0.0,0.0,1.0,0.008617718028266115,0.9805239572561186,0.010858324715615306,-0.005687693898655636,0.0013788348845225785,has_red_light,False,5802
delta_selected_ego_progress,5802,0.001870941108734515,0.0,0.15847799207363714,-1.0,-0.06962848077095053,-0.013337968740340739,0.02527703346044957,0.07374155236300513,1.0,0.35522233712512924,0.3409169251982075,0.3038607376766632,-0.0021483436312068126,0.005993273097370215,has_red_light,False,5802
delta_selected_time_to_collision_within_bound,5802,-0.001206480523957256,0.0,0.1558996416454637,-1.0,0.0,0.0,0.0,0.0,1.0,0.011547742157876593,0.9756980351602895,0.01275422268183385,-0.005515339538090314,0.0027619786280592665,has_red_light,False,5802
